po_id,order_date,department,category,item,supplier,unit_cost,quantity,total_cost,lead_time_days,promised_days,on_time,on_contract
PO-12437,2024-09-25,Surgery,Pharmaceuticals,Saline IV Bags 1L (case 12),Cardinal Supply Co,73.13,27,1974.51,4,9,True,True
PO-12438,2024-09-09,Surgery,PPE & Safety,N95 Respirators (case 210),Apex Medical Group,134.69,17,2289.73,9,13,False,True
PO-12439,2024-09-08,Cardiology,Pharmaceuticals,Propofol Vials (box 10),Regional MedSupply,230.87,16,3693.92,3,6,True,True
PO-12440,2024-09-27,Emergency,Pharmaceuticals,Saline IV Bags 1L (case 12),MedLine Direct,76.72,28,2148.16,7,8,True,True
PO-12441,2024-09-20,Oncology,PPE & Safety,N95 Respirators (case 210),Regional MedSupply,159.45,15,2391.75,3,6,True,True
PO-12442,2024-09-21,Emergency,Surgical Supplies,Suture Kits (box 36),Apex Medical Group,171.93,17,2922.81,12,13,True,True
PO-12443,2024-09-15,ICU,Surgical Supplies,Sterile Gauze (case 600),Apex Medical Group,57.76,26,1501.76,11,13,True,True
PO-12444,2024-09-19,General Medicine,PPE & Safety,N95 Respirators (case 210),Regional MedSupply,144.59,22,3180.98,4,6,True,True
PO-12445,2024-09-27,Emergency,PPE & Safety,Nitrile Exam Gloves (box 200),OmniHealth Partners,11.1,289,3207.9,10,11,True,True
PO-12446,2024-09-15,Emergency,PPE & Safety,Face Shields (case 96),Cardinal Supply Co,96.39,11,1060.29,8,9,True,False
PO-12447,2024-09-25,Emergency,Surgical Supplies,Laparoscopic Trocars (box 6),OmniHealth Partners,392.98,2,785.96,9,11,True,True
PO-12448,2024-09-05,Emergency,PPE & Safety,Nitrile Exam Gloves (box 200),OmniHealth Partners,11.24,266,2989.84,8,11,True,True
PO-12449,2024-09-02,Emergency,Medical Equipment,Ventilator Circuits (case 20),OmniHealth Partners,286.91,4,1147.64,10,11,True,False
PO-12450,2024-09-15,General Medicine,Lab & Diagnostics,Reagent Pack - Chemistry,MedLine Direct,919.72,2,1839.44,3,8,True,True
PO-12451,2024-09-09,Laboratory,Lab & Diagnostics,Specimen Containers (case 500),Cardinal Supply Co,67.14,9,604.26,10,9,False,True
PO-12452,2024-09-03,Cardiology,Pharmaceuticals,Epinephrine Auto-Inj (box 12),Apex Medical Group,704.48,3,2113.44,9,13,True,False
PO-12453,2024-09-02,Cardiology,Lab & Diagnostics,Blood Collection Tubes (case 1000),Apex Medical Group,112.83,12,1353.96,11,13,True,True
PO-12454,2024-09-08,Laboratory,PPE & Safety,N95 Respirators (case 210),Apex Medical Group,132.5,19,2517.5,10,13,True,True
PO-12455,2024-09-14,ICU,PPE & Safety,Face Shields (case 96),OmniHealth Partners,90.55,9,814.95,11,11,True,False
PO-12456,2024-09-08,Emergency,Pharmaceuticals,Epinephrine Auto-Inj (box 12),OmniHealth Partners,629.78,4,2519.12,10,11,True,True
PO-12457,2024-09-15,Surgery,Surgical Supplies,Laparoscopic Trocars (box 6),Regional MedSupply,462.53,4,1850.12,3,6,True,True
PO-12458,2024-09-27,Surgery,Pharmaceuticals,Propofol Vials (box 10),Regional MedSupply,238.14,14,3333.96,5,6,False,True
PO-12459,2024-09-11,Surgery,Pharmaceuticals,Saline IV Bags 1L (case 12),OmniHealth Partners,77.28,69,5332.32,8,11,True,True
PO-12460,2024-09-06,Emergency,Medical Equipment,Ventilator Circuits (case 20),Cardinal Supply Co,254.31,3,762.93,5,9,True,True
PO-12461,2024-09-15,Laboratory,Surgical Supplies,Sterile Gauze (case 600),Cardinal Supply Co,57.38,22,1262.36,9,9,True,True
PO-12462,2024-09-07,Emergency,PPE & Safety,Nitrile Exam Gloves (box 200),Apex Medical Group,10.88,256,2785.28,11,13,True,True
PO-12463,2024-09-19,ICU,Pharmaceuticals,Saline IV Bags 1L (case 12),Cardinal Supply Co,72.19,42,3031.98,6,9,True,True
PO-12464,2024-09-10,General Medicine,Pharmaceuticals,Propofol Vials (box 10),Regional MedSupply,234.5,6,1407.0,3,6,True,True
PO-12465,2024-09-24,Oncology,Medical Equipment,Pulse Oximeter Sensors (box 24),Apex Medical Group,292.92,4,1171.68,13,13,True,True
PO-12466,2024-09-23,Laboratory,Medical Equipment,Ventilator Circuits (case 20),Apex Medical Group,242.54,5,1212.7,9,13,True,True
PO-12467,2024-09-11,ICU,Pharmaceuticals,Propofol Vials (box 10),MedLine Direct,220.39,12,2644.68,6,8,True,True
PO-12468,2024-09-12,ICU,Pharmaceuticals,Propofol Vials (box 10),Regional MedSupply,234.88,13,3053.44,3,6,True,True
PO-12469,2024-09-26,Oncology,Pharmaceuticals,Epinephrine Auto-Inj (box 12),OmniHealth Partners,658.21,4,2632.84,13,11,False,True
PO-12470,2024-09-05,Laboratory,Pharmaceuticals,Saline IV Bags 1L (case 12),MedLine Direct,78.43,43,3372.49,4,8,True,True
PO-12471,2024-09-18,General Medicine,Lab & Diagnostics,Blood Collection Tubes (case 1000),Cardinal Supply Co,110.39,14,1545.46,4,9,True,True
PO-12472,2024-09-02,ICU,Pharmaceuticals,Saline IV Bags 1L (case 12),OmniHealth Partners,73.22,38,2782.36,8,11,False,True
PO-12473,2024-09-20,Cardiology,Medical Equipment,Infusion Pump Sets (case 24),Regional MedSupply,376.77,9,3390.93,2,6,True,True
PO-12474,2024-09-14,Emergency,Medical Equipment,Pulse Oximeter Sensors (box 24),MedLine Direct,311.25,5,1556.25,7,8,True,True
PO-12475,2024-09-24,Emergency,Surgical Supplies,Suture Kits (box 36),OmniHealth Partners,190.71,6,1144.26,8,11,True,True
PO-12476,2024-09-19,ICU,PPE & Safety,Face Shields (case 96),OmniHealth Partners,79.96,6,479.76,10,11,True,True
PO-12477,2024-09-16,Oncology,Medical Equipment,Ventilator Circuits (case 20),Regional MedSupply,277.86,3,833.58,5,6,False,True
PO-12478,2024-09-24,Cardiology,PPE & Safety,Nitrile Exam Gloves (box 200),Apex Medical Group,10.65,301,3205.65,9,13,False,True
PO-12479,2024-09-03,Surgery,Medical Equipment,Infusion Pump Sets (case 24),MedLine Direct,338.81,2,677.62,2,8,True,True
PO-12480,2024-09-17,Oncology,Pharmaceuticals,Saline IV Bags 1L (case 12),MedLine Direct,89.54,46,4118.84,10,8,False,False
PO-12481,2024-09-14,Cardiology,Lab & Diagnostics,Blood Collection Tubes (case 1000),OmniHealth Partners,122.94,14,1721.16,7,11,True,False
PO-12482,2024-09-04,Cardiology,Medical Equipment,Infusion Pump Sets (case 24),Apex Medical Group,350.94,8,2807.52,9,13,True,False
PO-12483,2024-09-24,Oncology,Medical Equipment,Infusion Pump Sets (case 24),Regional MedSupply,367.02,7,2569.14,2,6,True,True
PO-12484,2024-09-18,Surgery,PPE & Safety,Isolation Gowns (case 100),Apex Medical Group,95.83,26,2491.58,12,13,True,True
PO-12485,2024-09-18,Oncology,Pharmaceuticals,Heparin Vials (box 25),MedLine Direct,177.14,19,3365.66,4,8,True,True
PO-12486,2024-09-21,ICU,Medical Equipment,ECG Electrodes (case 600),Regional MedSupply,89.82,21,1886.22,7,6,False,True
PO-12487,2024-09-12,Oncology,Surgical Supplies,Laparoscopic Trocars (box 6),OmniHealth Partners,383.43,4,1533.72,5,11,True,True
PO-12488,2024-09-15,Cardiology,Lab & Diagnostics,Reagent Pack - Chemistry,Regional MedSupply,974.36,2,1948.72,3,6,True,True
PO-12489,2024-09-08,Laboratory,Lab & Diagnostics,Reagent Pack - Chemistry,MedLine Direct,957.47,2,1914.94,4,8,True,True
PO-12490,2024-09-23,Oncology,Pharmaceuticals,Epinephrine Auto-Inj (box 12),OmniHealth Partners,602.5,5,3012.5,12,11,False,True
PO-12491,2024-09-13,Cardiology,Surgical Supplies,Suture Kits (box 36),Regional MedSupply,205.15,11,2256.65,6,6,True,True
PO-12492,2024-09-17,ICU,Surgical Supplies,Laparoscopic Trocars (box 6),MedLine Direct,412.96,2,825.92,9,8,False,True
PO-12493,2024-09-04,Emergency,Pharmaceuticals,Propofol Vials (box 10),OmniHealth Partners,206.5,9,1858.5,7,11,True,True
PO-12494,2024-09-23,Oncology,PPE & Safety,Face Shields (case 96),Apex Medical Group,84.6,9,761.4,12,13,True,True
PO-12495,2024-09-18,Cardiology,Lab & Diagnostics,Reagent Pack - Chemistry,Cardinal Supply Co,896.24,4,3584.96,7,9,True,True
PO-12496,2024-09-04,General Medicine,Surgical Supplies,Suture Kits (box 36),OmniHealth Partners,179.46,20,3589.2,12,11,False,True
PO-12497,2024-09-03,ICU,Pharmaceuticals,Epinephrine Auto-Inj (box 12),Cardinal Supply Co,625.88,4,2503.52,7,9,True,True
PO-12498,2024-09-02,Surgery,PPE & Safety,Isolation Gowns (case 100),OmniHealth Partners,95.39,16,1526.24,8,11,True,True
PO-12499,2024-09-24,ICU,Surgical Supplies,Sterile Gauze (case 600),MedLine Direct,59.03,13,767.39,4,8,True,True
PO-12500,2024-09-20,ICU,Pharmaceuticals,Heparin Vials (box 25),MedLine Direct,168.7,18,3036.6,2,8,True,True
PO-12501,2024-09-10,ICU,Pharmaceuticals,Saline IV Bags 1L (case 12),Apex Medical Group,68.9,51,3513.9,7,13,False,True
PO-12502,2024-09-08,Emergency,Surgical Supplies,Sterile Gauze (case 600),Regional MedSupply,68.97,31,2138.07,4,6,True,False
PO-12503,2024-09-21,ICU,PPE & Safety,N95 Respirators (case 210),Regional MedSupply,153.87,18,2769.66,4,6,True,True
PO-12504,2024-09-27,Laboratory,PPE & Safety,Isolation Gowns (case 100),OmniHealth Partners,101.61,32,3251.52,8,11,True,False
PO-12505,2024-09-08,Oncology,PPE & Safety,Nitrile Exam Gloves (box 200),MedLine Direct,10.89,218,2374.02,8,8,True,True
PO-12506,2024-09-02,Surgery,PPE & Safety,Isolation Gowns (case 100),MedLine Direct,96.15,31,2980.65,4,8,True,True
PO-12507,2024-09-09,Surgery,PPE & Safety,N95 Respirators (case 210),MedLine Direct,150.92,22,3320.24,1,8,True,True
PO-12508,2024-09-14,Emergency,Lab & Diagnostics,Blood Collection Tubes (case 1000),OmniHealth Partners,131.3,7,919.1,10,11,False,False
PO-12509,2024-09-23,Oncology,Pharmaceuticals,Heparin Vials (box 25),MedLine Direct,180.4,19,3427.6,1,8,True,True
PO-12510,2024-09-03,Laboratory,Surgical Supplies,Surgical Drapes (case 60),MedLine Direct,135.61,11,1491.71,7,8,True,True
PO-12511,2024-09-22,ICU,PPE & Safety,Isolation Gowns (case 100),OmniHealth Partners,96.39,23,2216.97,6,11,True,True
PO-12512,2024-09-18,Surgery,PPE & Safety,Nitrile Exam Gloves (box 200),OmniHealth Partners,11.14,282,3141.48,9,11,True,True
PO-12513,2024-09-23,Laboratory,PPE & Safety,Face Shields (case 96),Cardinal Supply Co,84.09,10,840.9,5,9,True,True
PO-12514,2024-09-02,Emergency,PPE & Safety,Isolation Gowns (case 100),Regional MedSupply,114.82,33,3789.06,3,6,True,False
PO-12515,2024-09-14,General Medicine,Lab & Diagnostics,Reagent Pack - Chemistry,MedLine Direct,934.4,2,1868.8,5,8,True,True
PO-12516,2024-09-11,Laboratory,Pharmaceuticals,Epinephrine Auto-Inj (box 12),Regional MedSupply,680.96,4,2723.84,3,6,True,True
PO-12517,2024-09-26,General Medicine,Surgical Supplies,Surgical Drapes (case 60),MedLine Direct,155.98,12,1871.76,5,8,True,False
PO-12518,2024-09-22,ICU,Pharmaceuticals,Heparin Vials (box 25),Regional MedSupply,188.59,8,1508.72,2,6,True,True
PO-12519,2024-09-12,Laboratory,Lab & Diagnostics,Blood Collection Tubes (case 1000),MedLine Direct,120.89,15,1813.35,6,8,True,True
PO-12520,2024-09-15,ICU,PPE & Safety,Isolation Gowns (case 100),OmniHealth Partners,92.51,22,2035.22,4,11,True,True
PO-12521,2024-09-23,Laboratory,PPE & Safety,Face Shields (case 96),OmniHealth Partners,78.72,6,472.32,10,11,True,True
PO-12522,2024-09-23,Cardiology,PPE & Safety,N95 Respirators (case 210),Cardinal Supply Co,158.87,22,3495.14,4,9,True,False
PO-12523,2024-09-14,Emergency,Pharmaceuticals,Saline IV Bags 1L (case 12),OmniHealth Partners,71.27,62,4418.74,7,11,False,True
PO-12524,2024-09-18,ICU,Pharmaceuticals,Heparin Vials (box 25),MedLine Direct,177.26,14,2481.64,6,8,True,True
PO-12525,2024-09-26,Laboratory,PPE & Safety,Isolation Gowns (case 100),MedLine Direct,95.55,32,3057.6,7,8,True,True
PO-12526,2024-09-07,Emergency,Pharmaceuticals,Epinephrine Auto-Inj (box 12),Regional MedSupply,716.57,6,4299.42,3,6,True,True
PO-12527,2024-09-07,Surgery,PPE & Safety,Face Shields (case 96),OmniHealth Partners,79.66,8,637.28,9,11,True,True
PO-12528,2024-09-18,Surgery,Lab & Diagnostics,Rapid Flu Test Kits (box 25),Regional MedSupply,294.96,10,2949.6,5,6,True,True
PO-12529,2024-09-04,Laboratory,Lab & Diagnostics,Rapid Flu Test Kits (box 25),Regional MedSupply,283.16,3,849.48,7,6,False,True
PO-12530,2024-09-26,Cardiology,Medical Equipment,Ventilator Circuits (case 20),Cardinal Supply Co,260.75,4,1043.0,8,9,True,True
PO-12531,2024-09-10,Oncology,Lab & Diagnostics,Reagent Pack - Chemistry,Regional MedSupply,934.9,4,3739.6,1,6,True,True
PO-12532,2024-09-06,Surgery,Pharmaceuticals,Epinephrine Auto-Inj (box 12),Regional MedSupply,737.21,3,2211.63,3,6,False,True
PO-12533,2024-09-26,ICU,Medical Equipment,Ventilator Circuits (case 20),Regional MedSupply,310.38,2,620.76,3,6,True,False
PO-12534,2024-09-04,Emergency,PPE & Safety,Nitrile Exam Gloves (box 200),OmniHealth Partners,12.6,206,2595.6,11,11,True,False
PO-12535,2024-09-15,General Medicine,Pharmaceuticals,Saline IV Bags 1L (case 12),Cardinal Supply Co,74.6,51,3804.6,6,9,True,True
PO-12536,2024-09-11,Cardiology,Pharmaceuticals,Epinephrine Auto-Inj (box 12),MedLine Direct,656.63,3,1969.89,7,8,True,True
PO-12537,2024-09-06,ICU,Surgical Supplies,Laparoscopic Trocars (box 6),MedLine Direct,463.08,5,2315.4,5,8,True,False
PO-12538,2024-09-05,Emergency,Surgical Supplies,Laparoscopic Trocars (box 6),OmniHealth Partners,379.87,6,2279.22,7,11,True,True
PO-12539,2024-09-26,Cardiology,Surgical Supplies,Sterile Gauze (case 600),Apex Medical Group,63.95,21,1342.95,6,13,True,False
PO-12540,2024-09-04,Emergency,Surgical Supplies,Laparoscopic Trocars (box 6),Regional MedSupply,493.52,9,4441.68,4,6,True,False
PO-12541,2024-09-04,Emergency,Surgical Supplies,Surgical Drapes (case 60),MedLine Direct,134.27,8,1074.16,4,8,True,True
PO-12542,2024-09-07,Emergency,PPE & Safety,N95 Respirators (case 210),Cardinal Supply Co,137.39,23,3159.97,6,9,True,True
PO-12543,2024-09-15,Surgery,PPE & Safety,Nitrile Exam Gloves (box 200),MedLine Direct,12.6,122,1537.2,6,8,True,False
PO-12544,2024-09-10,Cardiology,Surgical Supplies,Laparoscopic Trocars (box 6),OmniHealth Partners,389.28,4,1557.12,4,11,True,True
PO-12545,2024-09-19,Oncology,Pharmaceuticals,Saline IV Bags 1L (case 12),Apex Medical Group,70.74,34,2405.16,9,13,True,True
PO-12546,2024-09-26,Emergency,PPE & Safety,Face Shields (case 96),Cardinal Supply Co,93.91,9,845.19,12,9,False,False
PO-12547,2024-09-26,ICU,Medical Equipment,Infusion Pump Sets (case 24),MedLine Direct,375.31,5,1876.55,7,8,True,True
PO-12548,2024-09-21,Laboratory,Lab & Diagnostics,Reagent Pack - Chemistry,Cardinal Supply Co,893.52,3,2680.56,10,9,False,True
PO-12549,2024-09-26,Emergency,Pharmaceuticals,Propofol Vials (box 10),Apex Medical Group,198.27,11,2180.97,10,13,False,True
PO-12550,2024-09-03,General Medicine,Surgical Supplies,Laparoscopic Trocars (box 6),Cardinal Supply Co,396.55,1,396.55,5,9,True,True
PO-12551,2024-09-26,Surgery,PPE & Safety,Nitrile Exam Gloves (box 200),Cardinal Supply Co,11.74,168,1972.32,8,9,True,True
PO-12552,2024-09-18,Emergency,PPE & Safety,Face Shields (case 96),Apex Medical Group,80.36,4,321.44,10,13,True,True
PO-12553,2024-09-20,Laboratory,Lab & Diagnostics,Rapid Flu Test Kits (box 25),Cardinal Supply Co,261.68,6,1570.08,9,9,False,True
PO-12554,2024-09-19,Laboratory,Lab & Diagnostics,Rapid Flu Test Kits (box 25),MedLine Direct,263.61,9,2372.49,7,8,True,True
PO-12555,2024-09-26,General Medicine,Pharmaceuticals,Saline IV Bags 1L (case 12),MedLine Direct,74.64,69,5150.16,7,8,True,True
PO-12556,2024-09-26,Emergency,Medical Equipment,ECG Electrodes (case 600),MedLine Direct,108.63,21,2281.23,4,8,True,False
PO-12557,2024-09-22,Surgery,Lab & Diagnostics,Reagent Pack - Chemistry,Regional MedSupply,957.14,4,3828.56,1,6,True,True
PO-12558,2024-09-14,ICU,Pharmaceuticals,Propofol Vials (box 10),Regional MedSupply,238.24,6,1429.44,4,6,True,True
PO-12559,2024-09-03,ICU,PPE & Safety,Nitrile Exam Gloves (box 200),MedLine Direct,12.02,260,3125.2,5,8,True,True
PO-12560,2024-10-18,Surgery,PPE & Safety,Isolation Gowns (case 100),MedLine Direct,109.8,21,2305.8,6,8,True,False
PO-12561,2024-10-07,Surgery,Medical Equipment,Ventilator Circuits (case 20),Apex Medical Group,287.37,3,862.11,13,13,False,False
PO-12562,2024-10-09,Emergency,Medical Equipment,ECG Electrodes (case 600),Cardinal Supply Co,102.69,26,2669.94,7,9,True,False
PO-12563,2024-10-08,Surgery,Lab & Diagnostics,Reagent Pack - Chemistry,MedLine Direct,903.04,3,2709.12,9,8,False,True
PO-12564,2024-10-26,Oncology,Medical Equipment,Ventilator Circuits (case 20),Apex Medical Group,261.32,4,1045.28,8,13,True,False
PO-12565,2024-10-16,ICU,Medical Equipment,Infusion Pump Sets (case 24),MedLine Direct,347.29,3,1041.87,8,8,True,True
PO-12566,2024-10-02,Oncology,PPE & Safety,Face Shields (case 96),Apex Medical Group,81.13,12,973.56,8,13,True,True
PO-12567,2024-10-03,Emergency,PPE & Safety,Face Shields (case 96),Cardinal Supply Co,87.07,15,1306.05,5,9,True,True
PO-12568,2024-10-04,Emergency,Lab & Diagnostics,Reagent Pack - Chemistry,OmniHealth Partners,967.01,3,2901.03,5,11,True,False
PO-12569,2024-10-22,Emergency,Lab & Diagnostics,Specimen Containers (case 500),Regional MedSupply,68.79,14,963.06,5,6,True,True
PO-12570,2024-10-22,ICU,PPE & Safety,Nitrile Exam Gloves (box 200),Cardinal Supply Co,11.96,266,3181.36,6,9,True,True
PO-12571,2024-10-17,Emergency,Medical Equipment,Ventilator Circuits (case 20),MedLine Direct,269.7,2,539.4,6,8,True,True
PO-12572,2024-10-27,General Medicine,Pharmaceuticals,Saline IV Bags 1L (case 12),Apex Medical Group,69.68,56,3902.08,11,13,True,True
PO-12573,2024-10-16,Oncology,Lab & Diagnostics,Rapid Flu Test Kits (box 25),OmniHealth Partners,252.51,17,4292.67,8,11,True,True
PO-12574,2024-10-08,General Medicine,Surgical Supplies,Sterile Gauze (case 600),MedLine Direct,57.52,47,2703.44,5,8,True,True
PO-12575,2024-10-07,General Medicine,Lab & Diagnostics,Reagent Pack - Chemistry,MedLine Direct,928.6,4,3714.4,8,8,True,True
PO-12576,2024-10-21,Surgery,Surgical Supplies,Laparoscopic Trocars (box 6),Regional MedSupply,446.42,4,1785.68,3,6,True,True
PO-12577,2024-10-21,Surgery,Surgical Supplies,Laparoscopic Trocars (box 6),Cardinal Supply Co,462.31,6,2773.86,8,9,True,False
PO-12578,2024-10-25,Emergency,Surgical Supplies,Suture Kits (box 36),OmniHealth Partners,182.44,20,3648.8,7,11,True,True
PO-12579,2024-10-22,General Medicine,Pharmaceuticals,Saline IV Bags 1L (case 12),Apex Medical Group,84.71,54,4574.34,11,13,True,False
PO-12580,2024-10-18,Laboratory,Pharmaceuticals,Propofol Vials (box 10),Apex Medical Group,211.66,21,4444.86,13,13,True,True
PO-12581,2024-10-21,Cardiology,Surgical Supplies,Laparoscopic Trocars (box 6),Cardinal Supply Co,432.51,4,1730.04,2,9,True,True
PO-12582,2024-10-11,Surgery,Pharmaceuticals,Saline IV Bags 1L (case 12),Apex Medical Group,71.54,46,3290.84,12,13,True,True
PO-12583,2024-10-12,Laboratory,PPE & Safety,N95 Respirators (case 210),Apex Medical Group,132.51,14,1855.14,8,13,True,True
PO-12584,2024-10-19,Laboratory,Lab & Diagnostics,Rapid Flu Test Kits (box 25),Regional MedSupply,292.79,15,4391.85,4,6,True,True
PO-12585,2024-10-19,Surgery,Surgical Supplies,Sterile Gauze (case 600),Apex Medical Group,56.87,43,2445.41,11,13,False,True
PO-12586,2024-10-10,Emergency,Lab & Diagnostics,Reagent Pack - Chemistry,Apex Medical Group,874.54,4,3498.16,13,13,False,True
PO-12587,2024-10-08,Oncology,Pharmaceuticals,Saline IV Bags 1L (case 12),OmniHealth Partners,74.18,56,4154.08,7,11,True,True
PO-12588,2024-10-23,Emergency,Surgical Supplies,Surgical Drapes (case 60),Cardinal Supply Co,127.58,14,1786.12,8,9,True,True
PO-12589,2024-10-08,Oncology,Lab & Diagnostics,Reagent Pack - Chemistry,OmniHealth Partners,887.19,4,3548.76,7,11,True,True
PO-12590,2024-10-27,Cardiology,Surgical Supplies,Suture Kits (box 36),OmniHealth Partners,185.23,14,2593.22,9,11,True,True
PO-12591,2024-10-13,Cardiology,Surgical Supplies,Sterile Gauze (case 600),Cardinal Supply Co,60.83,35,2129.05,2,9,True,True
PO-12592,2024-10-03,Laboratory,Medical Equipment,Ventilator Circuits (case 20),MedLine Direct,294.47,4,1177.88,5,8,True,False
PO-12593,2024-10-24,Cardiology,Lab & Diagnostics,Specimen Containers (case 500),Regional MedSupply,68.78,19,1306.82,6,6,True,True
PO-12594,2024-10-08,Laboratory,Surgical Supplies,Surgical Drapes (case 60),Cardinal Supply Co,147.64,18,2657.52,5,9,True,False
PO-12595,2024-10-07,Surgery,Pharmaceuticals,Propofol Vials (box 10),Regional MedSupply,223.3,13,2902.9,2,6,True,True
PO-12596,2024-10-11,Oncology,PPE & Safety,Nitrile Exam Gloves (box 200),OmniHealth Partners,11.51,279,3211.29,8,11,True,True
PO-12597,2024-10-15,Emergency,Pharmaceuticals,Epinephrine Auto-Inj (box 12),Apex Medical Group,626.92,8,5015.36,13,13,True,True
PO-12598,2024-10-23,ICU,Pharmaceuticals,Propofol Vials (box 10),MedLine Direct,215.98,14,3023.72,7,8,True,True
PO-12599,2024-10-14,Surgery,Surgical Supplies,Laparoscopic Trocars (box 6),Apex Medical Group,395.55,5,1977.75,10,13,True,True
PO-12600,2024-10-15,General Medicine,PPE & Safety,Face Shields (case 96),OmniHealth Partners,85.36,12,1024.32,8,11,True,True
PO-12601,2024-10-12,Emergency,Lab & Diagnostics,Reagent Pack - Chemistry,MedLine Direct,879.25,4,3517.0,7,8,True,True
